episode_id,context_label,specialist_id,positive_evidence_count,negative_evidence_count,veto_count,review_flag_count,decisive_factors,unresolved_conflicts
702,,demand_supply,4,5,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
766,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
780,,demand_supply,4,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
833,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
845,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
866,,demand_supply,2,2,0,0,has_4h_supply_overhead,
886,,demand_supply,2,2,0,0,has_4h_supply_overhead,
901,,demand_supply,5,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
919,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
934,,demand_supply,2,2,0,0,has_4h_supply_overhead,
970,,demand_supply,3,2,0,0,dist_4h_demand_low_atr,
1027,,demand_supply,1,3,0,0,supply_blocks_2ATR,
1072,,demand_supply,2,2,0,0,demand_touched_on_retest,
1151,,demand_supply,1,1,0,0,has_4h_demand|has_4h_supply_overhead,
1200,,demand_supply,1,3,0,0,dist_4h_supply_low_atr,
1211,,demand_supply,1,2,0,0,dist_4h_demand_low_atr,
1221,,demand_supply,3,4,0,0,dist_4h_supply_low_atr,
1298,,demand_supply,2,2,0,0,supply_blocks_2ATR,
1316,,demand_supply,2,3,0,0,dist_4h_supply_low_atr,
1326,,demand_supply,0,5,0,0,dist_4h_supply_low_atr,
1353,,demand_supply,5,0,0,0,demand_touched_on_retest,
1429,,demand_supply,3,1,0,0,dist_4h_demand_low_atr,
1497,,demand_supply,1,4,0,0,dist_4h_supply_low_atr,
1522,,demand_supply,3,2,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
1568,,demand_supply,1,3,0,0,demand_origin_of_leg,
1623,,demand_supply,7,0,0,0,dist_4h_demand_low_atr,
1661,,demand_supply,7,0,0,0,demand_touched_on_retest,
1761,,demand_supply,2,1,0,0,demand_touched_on_retest,
1775,,demand_supply,0,5,0,0,dist_4h_supply_low_atr,
1836,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
1873,,demand_supply,2,4,0,0,supply_blocks_2ATR,
1901,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
1941,,demand_supply,4,1,0,0,dist_4h_demand_low_atr,
2034,,demand_supply,0,6,0,0,dist_4h_supply_low_atr,
2053,,demand_supply,4,4,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
2100,,demand_supply,0,5,0,0,supply_blocks_2ATR,
2110,,demand_supply,2,1,0,0,demand_touched_on_retest,
2174,,demand_supply,3,0,0,0,demand_touched_on_retest,
2188,,demand_supply,4,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
2204,,demand_supply,2,5,0,0,dist_4h_supply_low_atr,
2222,,demand_supply,1,5,0,0,supply_blocks_2ATR,
2320,,demand_supply,5,0,0,0,demand_touched_on_retest,
2364,,demand_supply,6,0,0,0,dist_4h_demand_low_atr,
2372,,demand_supply,3,1,0,0,dist_4h_demand_low_atr,
2428,,demand_supply,0,4,0,0,supply_blocks_2ATR,
2488,,demand_supply,4,0,0,0,demand_touched_on_retest,
2497,,demand_supply,6,0,0,0,demand_touched_on_retest,
2544,,demand_supply,2,4,0,0,supply_blocks_2ATR,
2663,,demand_supply,3,1,0,0,demand_touched_on_retest,
2705,,demand_supply,2,5,0,0,dist_4h_supply_low_atr,
2737,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
2747,,demand_supply,5,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
2859,,demand_supply,1,4,0,0,dist_4h_supply_low_atr,
2896,,demand_supply,6,0,0,0,dist_4h_demand_low_atr,
2905,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
2922,,demand_supply,3,4,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
2944,,demand_supply,5,0,0,0,demand_touched_on_retest,
2991,,demand_supply,3,3,0,0,supply_blocks_2ATR,
3011,,demand_supply,2,3,0,0,supply_blocks_2ATR,
3029,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
3070,,demand_supply,4,0,0,0,demand_touched_on_retest,
3085,,demand_supply,3,0,0,0,demand_touched_on_retest,
3102,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
3118,,demand_supply,3,3,0,0,dist_4h_demand_low_atr,
3126,,demand_supply,4,1,0,0,demand_touched_on_retest,
3147,,demand_supply,5,0,0,0,demand_touched_on_retest,
3162,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
3178,,demand_supply,1,4,0,0,dist_4h_supply_low_atr,
3190,,demand_supply,4,1,0,0,dist_4h_demand_low_atr,
3219,,demand_supply,4,0,0,0,demand_touched_on_retest,
3238,,demand_supply,5,0,0,0,demand_touched_on_retest,
3252,,demand_supply,1,4,0,0,dist_4h_demand_low_atr,
3326,,demand_supply,4,3,0,0,dist_4h_demand_low_atr,
3443,,demand_supply,4,1,0,0,dist_4h_demand_low_atr,
3474,,demand_supply,4,2,0,0,dist_4h_demand_low_atr,
3491,,demand_supply,5,0,0,0,demand_touched_on_retest,
3509,,demand_supply,6,1,0,0,demand_touched_on_retest,
3622,,demand_supply,4,4,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
3678,,demand_supply,0,5,0,0,dist_4h_supply_low_atr,
3773,,demand_supply,2,4,0,0,demand_origin_of_leg,
3799,,demand_supply,1,3,0,0,dist_4h_supply_low_atr,
3825,,demand_supply,5,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
3836,,demand_supply,2,5,0,0,dist_4h_supply_low_atr,supply_rejected_before=1 e supply_broken_before=1: overhead com historico misto (rejeitou e quebrou)
3929,,demand_supply,5,2,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
3949,,demand_supply,1,3,0,0,has_4h_demand|supply_blocks_2ATR,
4095,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
4243,,demand_supply,1,3,0,0,supply_blocks_2ATR,
4309,,demand_supply,4,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
4346,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
4372,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
4384,,demand_supply,1,4,0,0,supply_blocks_2ATR,
4401,,demand_supply,2,5,0,0,dist_4h_supply_low_atr,
4429,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
4483,,demand_supply,0,5,0,0,supply_blocks_2ATR,
4513,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
4530,,demand_supply,4,2,0,0,demand_origin_of_leg,
4574,,demand_supply,3,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
4609,,demand_supply,2,4,0,0,demand_origin_of_leg,
4644,,demand_supply,2,5,0,0,dist_4h_supply_low_atr,
4677,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
4763,,demand_supply,1,2,0,0,supply_blocks_2ATR,
4899,,demand_supply,2,1,0,0,demand_touched_on_retest,
4908,,demand_supply,1,1,0,0,demand_touched_on_retest,
4918,,demand_supply,4,1,0,0,demand_touched_on_retest,
4926,,demand_supply,3,2,0,0,supply_blocks_2ATR,
4964,,demand_supply,2,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
4996,,demand_supply,5,1,0,0,dist_4h_demand_low_atr,
5016,,demand_supply,2,3,0,0,supply_blocks_2ATR,
5042,,demand_supply,1,1,0,0,has_4h_demand|has_4h_supply_overhead,
5055,,demand_supply,4,2,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
5087,,demand_supply,5,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
5103,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
5147,,demand_supply,3,2,0,0,demand_touched_on_retest,
5165,,demand_supply,0,4,0,0,supply_blocks_3ATR,
5296,,demand_supply,3,3,0,0,demand_touched_on_retest,
5321,,demand_supply,3,5,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
5331,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
5350,,demand_supply,2,1,0,0,demand_touched_on_retest,
5414,,demand_supply,3,4,0,0,dist_4h_supply_low_atr,
5435,,demand_supply,3,1,0,0,demand_touched_on_retest,
5478,,demand_supply,3,1,0,0,dist_4h_demand_low_atr,
5530,,demand_supply,3,4,0,0,dist_4h_supply_low_atr,supply_rejected_before=1 e supply_broken_before=1: overhead com historico misto (rejeitou e quebrou)
5555,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
5627,,demand_supply,0,6,0,0,dist_4h_supply_low_atr,
5668,,demand_supply,1,1,0,0,has_4h_demand|has_4h_supply_overhead,
5701,,demand_supply,5,0,0,0,dist_4h_demand_low_atr,
5724,,demand_supply,3,2,0,0,dist_4h_demand_low_atr,
5772,,demand_supply,1,4,0,0,supply_blocks_2ATR,
5826,,demand_supply,4,0,0,0,demand_touched_on_retest,
5842,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
5866,,demand_supply,3,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
5875,,demand_supply,1,3,0,0,supply_blocks_2ATR,
5920,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
5955,,demand_supply,5,2,0,0,dist_4h_demand_low_atr,
5998,,demand_supply,3,1,0,0,demand_touched_on_retest,
6049,,demand_supply,2,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
6069,,demand_supply,5,1,0,0,dist_4h_demand_low_atr|demand_touched_on_retest|has_4h_supply_overhead,
6119,,demand_supply,3,2,0,0,dist_4h_demand_low_atr,
6162,,demand_supply,1,1,0,0,has_4h_demand|has_4h_supply_overhead,
6193,,demand_supply,4,3,0,0,dist_4h_demand_low_atr,
6210,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
6295,,demand_supply,5,1,0,0,demand_touched_on_retest,
6362,,demand_supply,3,5,0,0,dist_4h_supply_low_atr,
6376,,demand_supply,3,1,0,0,demand_touched_on_retest,
6453,,demand_supply,2,5,0,0,dist_4h_supply_low_atr,
6471,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
6489,,demand_supply,5,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
6523,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
6597,,demand_supply,5,0,0,0,dist_4h_demand_low_atr|demand_touched_on_retest|has_4h_supply_overhead,
6610,,demand_supply,5,0,0,0,dist_4h_demand_low_atr|demand_touched_on_retest|has_4h_supply_overhead,
6711,,demand_supply,1,2,0,0,supply_blocks_2ATR,
6729,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
6741,,demand_supply,2,3,0,0,supply_blocks_2ATR,
6767,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
6791,,demand_supply,7,2,0,0,dist_4h_demand_low_atr,
6819,,demand_supply,0,5,0,0,dist_4h_supply_low_atr,
6832,,demand_supply,4,0,0,0,demand_touched_on_retest,
6844,,demand_supply,6,0,0,0,demand_touched_on_retest,
6887,,demand_supply,5,0,0,0,demand_touched_on_retest,
6908,,demand_supply,2,1,0,0,has_4h_demand|has_4h_supply_overhead,
6923,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
6954,,demand_supply,4,2,0,0,dist_4h_demand_low_atr,
6962,,demand_supply,3,3,0,0,dist_4h_supply_low_atr,
6977,,demand_supply,4,1,0,0,dist_4h_demand_low_atr,
6992,,demand_supply,3,2,0,0,supply_blocks_2ATR,
7022,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
7053,,demand_supply,3,0,0,0,demand_touched_on_retest,
7065,,demand_supply,4,2,0,0,dist_4h_demand_low_atr,
7094,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
7119,,demand_supply,6,0,0,0,demand_touched_on_retest,
7129,,demand_supply,5,2,0,0,dist_4h_demand_low_atr,
7149,,demand_supply,3,4,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
7232,,demand_supply,0,6,0,0,supply_blocks_2ATR,
7253,,demand_supply,5,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
7408,,demand_supply,2,2,0,0,has_4h_supply_overhead,
7426,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
7454,,demand_supply,4,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
7509,,demand_supply,1,2,0,0,demand_touched_on_retest,
7549,,demand_supply,5,2,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
7569,,demand_supply,1,1,0,0,demand_touched_on_retest,
7577,,demand_supply,0,4,0,0,supply_blocks_2ATR,
7662,,demand_supply,0,6,0,0,supply_blocks_2ATR,
7710,,demand_supply,0,3,0,0,dist_4h_demand_low_atr,
7731,,demand_supply,3,2,0,0,supply_blocks_2ATR,
7765,,demand_supply,2,2,0,0,dist_4h_demand_low_atr,
7797,,demand_supply,1,3,0,0,supply_blocks_2ATR,
7816,,demand_supply,3,1,0,0,dist_4h_demand_low_atr,
7838,,demand_supply,3,4,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
7869,,demand_supply,2,2,0,0,has_4h_supply_overhead,
7902,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
7924,,demand_supply,7,1,0,0,dist_4h_demand_low_atr,
7933,,demand_supply,2,4,0,0,supply_blocks_2ATR,
7943,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
7993,,demand_supply,1,4,0,0,supply_blocks_2ATR,
8080,,demand_supply,2,1,0,0,has_4h_demand|has_4h_supply_overhead,
8095,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8111,,demand_supply,2,2,0,0,has_4h_supply_overhead,
8133,,demand_supply,5,2,0,0,dist_4h_demand_low_atr,
8149,,demand_supply,4,1,0,0,demand_touched_on_retest,
8157,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8200,,demand_supply,2,1,0,0,has_4h_demand|has_4h_supply_overhead,
8216,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
8236,,demand_supply,0,4,0,0,supply_blocks_2ATR,
8277,,demand_supply,0,4,0,0,supply_blocks_2ATR,
8338,,demand_supply,1,3,0,0,supply_blocks_2ATR,
8357,,demand_supply,1,4,0,0,supply_blocks_2ATR,
8371,,demand_supply,1,2,0,0,has_4h_demand|has_4h_supply_overhead,
8403,,demand_supply,3,2,0,0,demand_touched_on_retest,
8431,,demand_supply,2,0,0,0,demand_touched_on_retest,
8460,,demand_supply,1,5,0,0,supply_blocks_2ATR,
8479,,demand_supply,5,2,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
8497,,demand_supply,1,3,0,0,supply_blocks_2ATR,
8544,,demand_supply,3,1,0,0,dist_4h_demand_low_atr,
8589,,demand_supply,1,5,0,0,dist_4h_supply_low_atr,
8622,,demand_supply,2,1,0,0,dist_4h_supply_low_atr,
8635,,demand_supply,4,0,0,0,demand_touched_on_retest,
8659,,demand_supply,4,2,0,0,dist_4h_demand_low_atr,
8765,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8823,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8858,,demand_supply,2,2,0,0,has_4h_supply_overhead,
8878,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8893,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8905,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8923,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8940,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
8966,,demand_supply,2,3,0,0,demand_origin_of_leg,
8978,,demand_supply,4,2,0,0,demand_origin_of_leg,
9007,,demand_supply,2,2,0,0,dist_4h_supply_low_atr,
9081,,demand_supply,5,0,0,0,dist_4h_demand_low_atr,
9105,,demand_supply,3,1,0,0,dist_4h_demand_low_atr,
9199,,demand_supply,6,0,0,0,dist_4h_demand_low_atr,
9215,,demand_supply,3,3,0,0,dist_4h_demand_low_atr|supply_blocks_2ATR,
9243,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
9256,,demand_supply,4,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
9287,,demand_supply,1,2,0,0,demand_touched_on_retest,
9297,,demand_supply,0,5,0,0,supply_blocks_2ATR,
9304,,demand_supply,0,5,0,0,supply_blocks_2ATR,
9314,,demand_supply,3,3,0,0,dist_4h_supply_low_atr,
9329,,demand_supply,6,0,0,0,dist_4h_demand_low_atr|demand_touched_on_retest|has_4h_supply_overhead,
9345,,demand_supply,2,2,0,0,has_4h_supply_overhead,
9368,,demand_supply,3,0,0,0,demand_touched_on_retest|has_4h_supply_overhead,
9390,,demand_supply,3,1,0,0,demand_touched_on_retest|has_4h_supply_overhead,
9432,,demand_supply,0,6,0,0,dist_4h_supply_low_atr,
9492,,demand_supply,3,2,0,0,dist_4h_demand_low_atr,
9504,,demand_supply,2,2,0,0,dist_4h_demand_low_atr,
9512,,demand_supply,3,4,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
9523,,demand_supply,1,1,0,0,has_4h_demand|has_4h_supply_overhead,
9530,,demand_supply,2,2,0,0,dist_4h_demand_low_atr,
9537,,demand_supply,0,3,0,0,supply_blocks_3ATR,
9582,,demand_supply,1,5,0,0,supply_blocks_2ATR,
9628,,demand_supply,4,3,0,0,dist_4h_demand_low_atr|dist_4h_supply_low_atr,
9646,,demand_supply,2,4,0,0,dist_4h_supply_low_atr,
9727,,demand_supply,3,0,0,0,demand_touched_on_retest,
9805,,demand_supply,1,3,0,0,supply_blocks_2ATR,
55,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
78,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
116,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
130,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
140,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
149,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
159,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
217,,devils_advocate,0,2,1,0,F_STRICT_top_late,
237,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
287,,devils_advocate,0,0,0,0,legpos60,
351,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
383,,devils_advocate,0,0,0,1,sl_type,
391,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
413,,devils_advocate,0,2,1,0,F_STRICT_top_late,
458,,devils_advocate,0,0,0,1,sl_type,
493,,devils_advocate,0,0,0,2,dist_4h_supply_low_atr,
521,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
542,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
583,,devils_advocate,0,1,0,0,sl_atr,
597,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
631,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
685,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
702,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
766,,devils_advocate,0,0,0,1,legpos90,
780,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
833,,devils_advocate,0,0,0,1,legpos90,
845,,devils_advocate,0,0,0,1,legpos90,
866,,devils_advocate,0,2,1,0,F_STRICT_top_late,
886,,devils_advocate,0,0,0,1,sl_type,
901,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
919,,devils_advocate,0,2,1,0,F_STRICT_top_late,
934,,devils_advocate,0,0,0,1,legpos90,
970,,devils_advocate,0,0,0,1,sl_type,
1027,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
1072,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1151,,devils_advocate,0,0,0,1,sl_type,
1200,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
1211,,devils_advocate,0,0,0,1,legpos90,
1221,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
1298,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
1316,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
1326,,devils_advocate,0,2,1,0,dist_4h_supply_low_atr,
1353,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1429,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1497,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
1522,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
1568,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1623,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1661,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1761,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
1775,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
1836,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
1873,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
1901,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
1941,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
2034,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
2053,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
2100,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
2110,,devils_advocate,0,0,0,1,legpos90,
2174,,devils_advocate,0,0,0,1,legpos90,
2188,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
2204,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
2222,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
2320,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
2364,,devils_advocate,0,0,0,1,legpos90,
2372,,devils_advocate,0,2,1,0,F_STRICT_top_late,
2428,,devils_advocate,0,0,0,2,dist_4h_supply_low_atr,
2488,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
2497,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
2544,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
2663,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
2705,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
2737,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
2747,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
2859,,devils_advocate,0,2,1,0,dist_4h_supply_low_atr,
2896,,devils_advocate,0,0,0,1,legpos90,
2905,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
2922,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
2944,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
2991,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
3011,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
3029,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
3070,,devils_advocate,0,0,0,1,legpos90,
3085,,devils_advocate,0,0,0,1,legpos90,
3102,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
3118,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3126,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3147,,devils_advocate,0,0,0,1,legpos90,
3162,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
3178,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
3190,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3219,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3238,,devils_advocate,0,0,0,1,rsi_bear_div_20b,
3252,,devils_advocate,0,0,0,1,sl_type,
3326,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3443,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3474,,devils_advocate,0,1,0,0,sl_atr,
3491,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3509,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3622,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
3678,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
3773,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
3799,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
3825,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
3836,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
3929,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
3949,,devils_advocate,0,0,0,2,dist_4h_supply_low_atr,
4095,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
4243,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
4309,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
4346,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
4372,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
4384,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
4401,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
4429,,devils_advocate,0,3,1,0,F_STRICT_top_late,
4483,,devils_advocate,0,0,0,2,dist_4h_supply_low_atr,
4513,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
4530,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
4574,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
4609,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
4644,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
4677,,devils_advocate,0,0,0,1,legpos90,
4763,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
4899,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
4908,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
4918,,devils_advocate,0,0,0,1,bub_sell_L,
4926,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
4964,,devils_advocate,0,2,1,0,F_STRICT_top_late,
4996,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5016,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
5042,,devils_advocate,0,2,1,0,F_STRICT_top_late,
5055,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
5087,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
5103,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
5147,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5165,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5296,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5321,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
5331,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
5350,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5414,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
5435,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5478,,devils_advocate,0,2,1,0,F_STRICT_top_late,
5530,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
5555,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
5627,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
5668,,devils_advocate,0,2,1,0,F_STRICT_top_late,
5701,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
5724,,devils_advocate,0,0,0,1,bub_sell_L,
5772,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
5826,,devils_advocate,0,0,0,1,bub_sell_L,
